Flow ID, Source IP, Source Port, Destination IP, Protocol, Timestamp, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Label
192.168.10.25-205.174.165.68-21161-443-17,192.168.10.25,21161,205.174.165.68,17,7/7/2017 12:18:27,443,85926977,30,1,32493.31879821437,36902.19385013023,203.17892109292478,53.50378405393297,29.58640590872949,111.05167029686247,277.6685135780627,79.16790051744769,249.81379164676676,227.87953550753537,641007.3128522671,24850.394667140146,1,1,0,0,0,0,811294.3755758373,267139.8255882241,6052653.4897785885,77313.10620160207,2896500.771775433,1758391.2099445283,8481052.64275433,50580.13164332906,1209808.2029872742,1906643.598011983,555527.8056006074,41948.20351044937,2.430537555497265,867.6496865962156,326.17398785266494,332.2513113449371,BENIGN
192.168.10.5-205.174.165.73-45597-53-6,192.168.10.5,45597,205.174.165.73,6,7/7/2017 14:10:58,53,102785676,5,2,6360.144557646252,6497.161289995112,1073.872517643986,62.701892038616734,624.7707561523857,338.1090164653185,545.8194750805351,8.629285360654126,532.2586257509812,423.1806978784784,604677.2221535943,8558.951739105109,0,0,0,0,1,0,1764259.5435466662,904521.7022770374,6610165.097956552,78571.63872905474,990147.818175251,2026680.5393431517,2730395.0440003113,48343.639732064126,52727.597506816994,1071005.5424511107,9907892.686852507,65628.42868926565,4.4173626982909155,513.6151366046954,260.32397448347496,309.91131403194123,BENIGN
192.168.10.1-205.174.165.68-53065-8080-17,192.168.10.1,53065,205.174.165.68,17,7/7/2017 15:22:59,8080,115851949,35,17,23015.160605603374,9135.530371544399,1424.808485033094,13.079541184284748,104.96990997591263,459.8443500631893,1372.541507811038,65.74298931126287,429.3369427971735,28.62292453214177,479831.69335399347,15943.919035716946,1,0,0,0,1,0,1801444.3926753798,1372037.2724908527,713206.9136827668,93957.67960232784,830765.9476955298,2848804.3258782267,8535163.770540506,73419.08847482331,4576036.171941575,85831.87442474249,1852918.3279723993,81771.87705092638,4.416281370347992,789.8605267472406,478.0490426480127,100.26300599903095,BENIGN
192.168.10.5-205.174.165.73-4652-22-6,192.168.10.5,4652,205.174.165.73,6,7/7/2017 11:32:21,22,613724,16,15,6790.291034674933,47518.081285765424,1330.2010678450013,44.51709162164562,633.7678770630387,391.9241535499953,644.1511293579143,27.917844680045313,64.93564296323324,214.293283260818,300454.0289847603,43577.88346896562,0,1,1,0,0,0,4684182.05449745,2230980.8974394863,8218943.198029212,35760.1801008347,3553762.818553831,1535172.355338,414065.8334427105,84053.29504649802,3407598.193009666,690105.015372321,3871054.4307719273,18132.344593025984,3.1547225423311884,848.3742259560933,133.84168626168497,303.08483986712156,BENIGN
192.168.10.15-172.16.0.1-18098-53-6,192.168.10.15,18098,172.16.0.1,6,7/7/2017 16:12:12,53,63471707,29,29,21402.851570891955,99267.24713105646,1325.031566705256,53.764412800270314,354.24978750875243,484.6738395542073,654.7972502243784,40.872392093603146,280.92386251476694,34.47032821437412,117552.41123195626,30781.19313334142,0,1,0,1,0,0,439653.7907735393,2300092.3238882665,4084031.6349522364,87901.13789167418,2832298.9378048964,2133294.5507000764,1667793.0601248026,67017.51127681576,1554552.758744241,459384.94056371204,491500.3866652645,79202.42509558995,2.0898767647545764,603.5025972739685,604.4350129060838,483.04098338570765,BENIGN
192.168.10.12-172.16.0.5-36341-53-6,192.168.10.12,36341,172.16.0.5,6,7/7/2017 9:02:15,53,81345297,33,17,48693.879740215205,62457.46051283294,1491.5067301645222,2.369370846622232,708.1921127903362,427.23277825164627,435.49440642958297,77.33404412236101,518.0037468666521,430.9269378720214,578831.091178285,28991.152386938924,1,0,1,0,0,0,2082483.3801775565,1376413.6183408806,7007524.796890806,26234.77031046142,2081029.521185861,2135427.635252489,4616675.5807995545,57059.55889170968,4617268.798630664,1343231.8001006073,9792269.965257263,61326.98136270337,4.313248342740652,758.9666097416133,66.61296657391492,377.6583022995586,BENIGN
192.168.10.1-205.174.165.73-30710-25-17,192.168.10.1,30710,205.174.165.73,17,7/7/2017 12:43:36,25,45044921,14,15,39397.7833544016,22409.958184169263,364.323297831942,2.2745036273556063,428.39793480735216,471.9862751531694,926.779382977928,36.05303201017438,135.12282428017596,427.20671650552583,419636.62018206326,41282.226318302106,0,1,1,1,1,0,172084.67123428773,297756.11048791185,4338459.013266397,65234.796268607606,336365.3524741411,2859533.41297185,7942850.20818297,51249.14654571065,1565503.0360484368,2119701.8873787858,2494187.641995552,51923.44114153647,0.25365643854662334,176.92951362887376,651.3253505374515,53.02651497242042,BENIGN
192.168.10.8-172.16.0.5-6394-80-17,192.168.10.8,6394,172.16.0.5,17,7/7/2017 8:39:17,80,45345219,47,31,12663.584868000105,99162.71587338008,1455.6447603023805,32.828509074813596,512.5362298704835,310.1072741516061,566.2262376190541,78.96394713206062,448.2118334559694,32.22033000657692,547540.1323459105,1923.0767596971732,0,1,0,0,1,0,2294248.769387924,2856938.611197985,8545823.505782345,91033.20737760676,4406123.303460536,1862572.342157688,7831737.0507698925,32378.691667482417,3055767.916111162,95402.54942472414,1095115.4170456112,31482.547955215035,4.054771531711509,578.7990887379603,577.9888135769414,371.481449724997,BENIGN
192.168.10.50-205.174.165.68-51678-80-6,192.168.10.50,51678,205.174.165.68,6,7/7/2017 13:53:53,80,2157328,157,26,15902.918830345154,93415.09369548959,861.6445283330477,93.05983457349829,384.5324062106461,139.43508075781435,519.3441547278447,36.74781378097105,593.3404486153648,48.55733082519104,42410665.00993371,115147.74461963339,1,1,0,1,1,0,1142114.0238205462,2374143.692148259,3142846.014635109,62007.10471597565,1243482.532282537,1946040.5480653436,4050760.5720762075,69496.81910336515,4847901.26601944,2484999.889867641,8996498.909025779,17579.428469991708,0.7196453394978458,922.5945316100242,338.8203599152211,388.2687045625494,DDoS
192.168.10.15-172.16.0.1-16170-25-17,192.168.10.15,16170,172.16.0.1,17,7/7/2017 14:54:22,25,68065366,45,28,8336.313308483368,884.0545275216383,90.57034196768232,0.6168073983980227,139.70251122695632,381.41875270683096,1100.0764700000957,8.794510577609039,154.1412443704686,100.32651702271022,214587.92670574988,42470.763761914575,0,1,0,0,0,0,4470388.825642432,2226104.046560027,7156329.0816842625,78225.18216622496,1206687.5973134872,2684124.1620812714,2272534.7044862453,59790.22831724818,2548749.1831797534,2344856.238390339,3789245.8597167046,58530.10021351235,4.433749125293236,234.76261442798108,311.00315646046397,529.4426536657014,BENIGN
192.168.10.14-205.174.165.68-50266-53-17,192.168.10.14,50266,205.174.165.68,17,7/7/2017 16:43:56,53,77842343,20,5,42083.32367820621,31353.360077468085,618.3366722550523,46.30304996408958,315.53268131506724,177.16094519147086,151.57091200300638,8.341192926288644,364.86677122970536,54.08657174044051,773802.3108163261,8606.744474178673,1,0,0,1,1,0,1800276.5188263713,1029717.1479581816,8236024.279677074,27769.656875378234,485792.8640906467,2522276.918619641,6962435.416022384,28286.687466930092,702731.2055858609,496230.5695737706,7109186.69886387,89782.91674775117,4.65728102957967,21.909137818126535,724.8653357542374,488.01426512684213,BENIGN
192.168.10.14-205.174.165.73-44621-80-6,192.168.10.14,44621,205.174.165.73,6,7/7/2017 15:42:22,80,516883,6239,13,40911.59973074493,44931.198040748655,139.97678653223673,98.16751653957382,589.9858196963055,265.13423871193993,221.3725124756088,25.38504104688445,53.61447464342195,23.878897622704898,39996892.45489847,417401.8827504225,0,1,0,0,0,0,178102.67915211397,581476.5819014756,1976787.6895731052,55809.806778760154,4867086.467923945,1407077.570032785,79638.44070585813,82368.90132166923,209669.8046615636,1468505.2743128708,5902913.119888734,5386.994096455988,3.7503384007457936,211.65297894294156,86.98661784046391,640.6867423547783,DoS Slowhttptest
192.168.10.25-172.16.0.1-36630-25-17,192.168.10.25,36630,172.16.0.1,17,7/7/2017 8:51:22,25,90454868,19,5,27229.002250103018,77361.24479889157,930.8125233045025,35.45946500771968,374.64411169869265,193.1584385305785,397.867558380139,24.83752355886295,683.9548046695235,383.417249648303,496679.2452978682,48606.71473635946,0,1,0,0,1,0,687900.3164679426,1985876.4080794563,2041143.5611442453,17100.79101631181,3691184.2401293954,2394520.7807796667,4599426.901261074,65442.34286439223,2306281.921334391,2112938.340392655,516800.9359660164,22947.087304999004,1.5430998988953915,737.2815174819506,389.83368252839165,460.59832882577797,BENIGN
192.168.10.50-205.174.165.73-41916-443-17,192.168.10.50,41916,205.174.165.73,17,7/7/2017 16:51:10,443,22180288,18,26,45252.68339474509,83738.05719854224,1180.1656422682267,65.79196671980263,443.7033268550405,410.0326933798909,840.1414258944957,26.280533280330985,346.67786180374566,350.94919059143297,576882.8042031653,18599.872343110095,0,1,0,0,0,0,3335364.152150939,2132053.2398772333,4950235.293088581,82569.30898523892,1437045.4536429,1603992.0869715337,7244744.191872612,55209.92469094414,974903.6662723315,2308995.9265672257,9889930.737995729,29555.32613405234,1.1016532139654873,463.7165889446692,236.07961722338828,228.33505210409345,BENIGN
192.168.10.8-205.174.165.73-37774-443-17,192.168.10.8,37774,205.174.165.73,17,7/7/2017 10:44:37,443,20374674,5,4,41337.90052434899,51328.22017420825,502.3471162113854,78.61433462677678,497.5592060107139,322.0548973845209,971.6646552466407,72.74962213596503,737.2510203257973,284.244010402287,191864.83517233678,42631.81007147886,0,1,1,1,1,0,4738061.310130174,952218.6051600357,4822642.378389465,93164.85894807469,2650325.8651686893,2312424.4204806313,7814992.613776143,50578.43789571362,1448315.412211681,1028479.2330742889,7056504.905107838,58676.24553613862,2.055668424658765,617.4487792760369,542.5245889461365,0.3582606713477543,BENIGN
192.168.10.50-172.16.0.5-7777-443-6,192.168.10.50,7777,172.16.0.5,6,7/7/2017 11:03:52,443,57038679,40,33,30327.36750369083,79923.1181795379,11.12366688770905,38.10302427132453,278.4094897167877,416.38477820396173,1319.0022817130603,70.20174267236021,247.50526193057016,227.28606100444327,540982.0736699735,16378.015743047641,0,1,0,0,1,0,2355655.8136662287,1653819.6026198906,6411721.337270681,15610.773066420536,933114.8919782167,1035283.970985799,5980468.903171029,37551.42140723097,815039.0661071544,2887326.040662814,927035.3839485279,47120.86125751784,3.7879693776708425,514.552573771246,616.7607623849493,106.46573410667456,BENIGN
192.168.10.50-205.174.165.73-25495-22-6,192.168.10.50,25495,205.174.165.73,6,7/7/2017 16:11:26,22,26254409,37,12,721.9835069430247,1359.7229225872477,1214.4417986910894,30.460006651163184,207.47526767473516,135.72982136976802,1184.3938410694443,61.6322659805539,472.58189934902634,315.3580140179798,832531.532890723,7701.479002353151,1,1,0,1,1,0,188454.57805775845,2138955.4914536295,161998.0757823447,40856.014267381724,2028477.1959181863,1571205.5255593362,3783085.6661617993,83027.39152736994,2203925.289604124,2354499.9958212236,4393302.696047818,5327.178882103545,2.738158312192934,572.3491713991891,593.8491227685723,397.34533451691465,BENIGN
192.168.10.8-205.174.165.73-43748-25-6,192.168.10.8,43748,205.174.165.73,6,7/7/2017 10:09:14,25,29681015,17,40,48095.33727772305,5595.005067597869,935.6820893904303,1.239258245751551,299.41654670772647,471.1039558257387,805.1239538321535,51.65520337732067,548.8861521422435,191.71754401736334,870665.9975698222,30185.765509387493,0,0,0,0,0,0,1376279.1655117245,1207206.567327518,1944020.4607894195,34593.66223512471,904753.9621156675,2319817.6169689912,4602146.86191721,65799.8895648836,2003134.4998184536,2695408.017924547,9271917.162957722,83093.98570993225,0.06032936006641454,4.7406464230401735,462.0611868576887,374.6739414566894,BENIGN
192.168.10.5-172.16.0.5-58268-22-17,192.168.10.5,58268,172.16.0.5,17,7/7/2017 17:36:07,22,56726769,26,8,20459.31766555817,1141.7676458697401,299.5484506242846,18.787745546690925,80.15321441092394,94.9311085142987,183.15326580552315,75.92426477729347,159.0923861714874,222.7333057972285,492668.01970114047,39831.50177430355,0,1,0,0,1,0,4964013.083678059,2196654.4265498957,5842823.485919668,94971.95970626271,4453285.1610757755,550423.7275827646,6348036.28831758,79359.81544949919,2614982.676548383,526580.3307724223,4280093.460659888,85750.92206838033,2.02510951056128,670.5910835227164,243.65780610667687,688.1694008654101,BENIGN
192.168.10.12-205.174.165.73-35607-25-17,192.168.10.12,35607,205.174.165.73,17,7/7/2017 8:20:43,25,34441572,24,6,9189.159749986875,67257.54706966333,1065.2190246938558,46.94850552823817,97.89227671626432,251.02427312631198,64.79771293158987,87.95500433602193,253.2965308519446,284.35392112334887,314399.0512623127,10652.959953219848,0,0,0,0,0,0,873378.3553770152,2863054.624190993,9088099.666657995,84170.74909778163,1300599.1602834,2964238.3540886603,2125533.480161218,17272.91135036837,2945044.229437211,2098553.6114539667,3923692.439979426,7616.690792704128,2.1490693964322722,507.82970628855907,729.9661525232692,471.87813638750237,BENIGN
192.168.10.12-172.16.0.5-35469-80-6,192.168.10.12,35469,172.16.0.5,6,7/7/2017 12:25:38,80,3122495,4668,24,25196.74160660804,22744.598742269074,584.122335535443,31.481457615557108,664.8887387346308,0.7364210455874654,378.2876784109912,89.47290917057032,279.08810763827734,465.7169902521025,31492009.795324083,187195.86185935244,0,0,0,0,0,0,3477709.933049425,2497449.930056182,7296779.527869436,94411.76596685745,4359716.465695029,272689.01139911806,7484416.87975739,69277.82528847957,1212731.6534377642,920788.9789350925,3321000.4583521346,40149.42750294026,3.3987480832670265,783.5471875154755,169.97691136574377,556.8146206381005,DoS Hulk
192.168.10.25-172.16.0.1-45415-80-17,192.168.10.25,45415,172.16.0.1,17,7/7/2017 15:28:46,80,157968,8073,13,39738.62640177653,11578.303321622407,1359.126162238547,70.89380112959495,544.1715499532156,434.30305860731283,737.2254111878683,25.2986900163232,564.3856620815129,456.98776240114483,5435117.860328058,162809.4243971879,0,1,1,0,1,0,284499.18230495194,1525215.311653889,6233519.624116702,70664.37758913613,2312447.522381606,2357494.9045420615,178632.3221186725,4199.715437404195,4248333.793443127,1769790.2774134707,8239918.717372909,9938.61063125402,0.26471094238254667,692.1943622872494,207.28157032312987,747.4288082440958,DDoS
192.168.10.5-172.16.0.1-10088-22-17,192.168.10.5,10088,172.16.0.1,17,7/7/2017 8:33:43,22,22704767,43,24,36067.01769390705,61391.984346449266,212.75119410819855,34.4845660223425,560.057489895553,120.6288507956958,1017.0204401122143,76.6961568185466,10.391619625150117,435.7497394420974,183203.4925006675,15579.96768297068,0,0,0,1,0,0,211132.10532674287,2663485.217128372,6486012.197842608,19992.00936613994,4646626.440180592,528181.454843035,9332333.52225028,60075.115583625484,3703065.827386279,717163.8475366696,3021285.7180559495,43635.673659469765,4.871419913176847,142.26579257582694,14.860963310894398,562.880596516032,BENIGN
192.168.10.15-205.174.165.73-64688-443-6,192.168.10.15,64688,205.174.165.73,6,7/7/2017 12:47:08,443,3071718,18,31,4582.841120047176,42260.74215150688,883.4382046717203,80.66857222094418,21.142245473278585,110.35193410205657,1127.6031018492517,29.804031499709215,191.26961196732205,149.97046458082403,159801.11716134183,10489.978819535856,0,0,1,0,0,0,4323187.27648828,2076123.286832028,1271124.5621522095,65828.18891061876,71541.07459544034,1814750.900858691,2576544.668912424,55661.49773031499,4899604.462351022,1404632.1100095825,5340125.797152787,43107.964062023675,1.129765605785125,113.939164037256,278.65150843412124,116.45254755843021,BENIGN
192.168.10.8-172.16.0.1-19155-80-17,192.168.10.8,19155,172.16.0.1,17,7/7/2017 16:51:35,80,4956278,748,32,2620.5379973308018,22630.12707570865,1161.3067705312799,52.00322438542276,558.8513785955616,209.02774622575453,1000.6538368679462,71.03424557595169,591.0080861895989,353.3838289950589,4626959.950934551,216372.99659276693,0,0,0,0,1,0,441019.51929447934,2860782.4874081975,7390423.980624344,8940.476919600836,4693074.006880908,1709280.249395455,9661404.557850273,5869.134917733698,2214984.689752351,346541.44215401495,9854586.439054158,44054.71599254439,3.393153589519127,396.5232298874264,429.30151416991214,546.5958373416777,DDoS
192.168.10.25-172.16.0.1-57179-31032-17,192.168.10.25,57179,172.16.0.1,17,7/7/2017 15:32:13,31032,882464,1,0,35758.74707912338,50091.08242471309,268.5207847206212,25.599346917098163,80.16479656577538,239.0735235441645,902.9462428837718,35.600890746516136,607.5072909943786,60.6636452426228,534903.3086163282,43781.967174355676,0,1,1,1,1,0,4249423.775294063,804110.0877227075,7565573.451306808,70020.84956427137,2007453.2923226967,2791660.5879774746,9301193.937460264,89991.34693091224,3051048.1190852127,1950508.767788415,8915535.872118538,74638.49083327973,2.4077351202497077,13.836527070418715,51.55983081682142,359.74297006550626,PortScan
192.168.10.5-205.174.165.73-37249-21-17,192.168.10.5,37249,205.174.165.73,17,7/7/2017 17:50:22,21,28716216,47,22,26102.36738269457,1503.4601753601162,51.82659312447863,45.62974763675721,78.92700580897314,148.9157562848481,557.7119483127383,38.082345160548755,620.3461142955649,254.35169516058613,752924.1278841853,18084.24173589068,0,0,0,0,1,0,3415728.9359101783,2305223.5193422236,9545142.717660815,44711.665925671274,494788.7750389046,315759.97402884805,5889034.89919886,14661.22866958356,3410966.730666221,1303990.7449249858,131020.76643797923,84561.30892043382,2.6779947378338473,470.92520344402567,595.9881232768263,609.1547691524092,FTP-Patator
192.168.10.14-205.174.165.73-18004-80-6,192.168.10.14,18004,205.174.165.73,6,7/7/2017 16:46:47,80,35393950,86,7,17586.541479728596,202.35582297553069,771.9423205254825,29.450531108267153,309.1428966934133,353.96458867435143,879.9531059516157,48.49655590418097,155.6556752639926,334.4663638314295,436804.73599113134,2313.3970680862535,1,0,0,1,0,0,742307.4479554909,1852703.447941703,7440838.079442611,1631.037943091629,3741899.605711606,2081826.2162337825,3518148.409388099,20607.602167578854,4170632.2977318396,1011725.7053623128,6501595.003696889,7031.145788232973,3.70345695911785,320.3165404635988,153.22684717856714,521.6747779944662,Web Attack - Brute Force
192.168.10.5-172.16.0.5-20220-80-17,192.168.10.5,20220,172.16.0.5,17,7/7/2017 12:41:17,80,314785,6627,2,46608.971110706836,977.8317637105127,1004.7646738669999,39.082704466132704,227.82771246560552,301.3109954713175,580.8756799561615,8.126666472882727,0.08740259537762252,379.6864669704156,3859043.2496573064,194560.30069295774,0,1,0,1,0,0,840969.3095964859,1451373.57550558,3209741.692611855,84053.17018920473,3101849.441094075,299275.8138549536,7868486.759719596,51740.324092595416,1089153.892443951,2663968.5582538885,8642398.85353871,18263.798848243052,3.0369987997283854,854.483009302524,526.8859631750022,689.6426572590143,DoS slowloris
192.168.10.1-205.174.165.73-62070-80-17,192.168.10.1,62070,205.174.165.73,17,7/7/2017 17:58:50,80,4350749,7744,1,12673.3266393231,38682.32166294092,1238.8606309099791,47.702198371940995,38.095662602232764,211.34513433501272,10.908000806146568,39.46901506263663,470.34910516428545,20.197541106323047,32870920.810713336,467025.67991068773,1,1,0,0,1,0,1415636.454224627,1112669.8709478208,3874974.4858522285,91732.86360194362,4347557.678686791,773803.445767487,1608350.5298887435,35190.346833524774,4550820.802210206,2833028.796297801,242557.8948498508,40818.37625998057,0.1882390790766164,253.04865161568003,694.2319315119157,629.5621426034915,DDoS
192.168.10.15-172.16.0.5-42123-53-17,192.168.10.15,42123,172.16.0.5,17,7/7/2017 12:21:13,53,86477946,47,6,1625.7799445769772,99729.03969394043,564.9651914658281,9.93377786886256,530.5091779980238,401.0591569284819,192.5677826125819,78.03371887539977,571.3986403730842,442.43958385585904,344074.487948997,33116.42018285241,1,1,0,0,0,0,4913728.072825168,1525658.2198138142,6534371.064753422,58084.66906836455,1046280.7725871337,417295.9989001406,7990317.847068107,79814.27208412364,4814694.430269066,1117676.893138172,9838092.38185705,980.3017976264595,0.6738728132053112,627.0817282428238,83.8069785463866,294.917182643209,BENIGN
192.168.10.14-205.174.165.73-31304-443-17,192.168.10.14,31304,205.174.165.73,17,7/7/2017 11:26:56,443,11029994,22,39,21063.09814214007,95391.7504850667,228.1865214189031,3.185611117180842,399.56555410428507,36.464059922268696,128.64064641253924,11.850339415112131,66.62020105423389,58.34607694162119,911910.7691154216,13732.904008491243,0,0,1,1,0,0,197666.99361672412,2103913.9786327565,8838461.552422702,40933.25678143151,2894342.885509765,2780820.6214519404,7299809.94862615,92903.18999867745,857292.0057313887,258656.43852461496,9520541.328904958,47535.15085533363,4.090748034919829,762.7644543404953,109.88285137852213,196.5109924599677,BENIGN
192.168.10.15-205.174.165.68-23750-80-6,192.168.10.15,23750,205.174.165.68,6,7/7/2017 9:22:29,80,30622822,18,13,18877.882463575446,5269.800654739532,1418.1146925684718,38.073026395992805,364.91190160175483,352.29660436134833,187.11471415953918,6.92977922266842,59.78952489088288,449.7331462841426,473059.9703873948,10717.40683783648,0,1,0,1,0,0,3753287.912254135,2439441.3482941855,7414085.204965561,65347.146055591584,4100598.1464173,2191466.7540968102,6125716.058518385,81961.76488435415,1978456.1331337069,1360008.4339185639,8886920.586691458,20387.326091136616,4.8762679130983395,953.5803819039635,59.87601920000304,166.16182605558342,BENIGN
192.168.10.8-172.16.0.1-53045-80-6,192.168.10.8,53045,172.16.0.1,6,7/7/2017 15:26:28,80,3582549,9146,12,7079.059816532885,17355.119613454906,1085.8584374662387,12.689891225151905,552.9370756371612,499.49906098093845,14.7877109248995,61.89378748721801,478.56252685945617,66.58949435404143,40186820.64889249,303409.9511341167,0,1,0,1,1,0,1174588.8888308892,1122286.646649091,2757767.0795541266,84693.1702484541,4474590.3612877745,1768752.4470316195,8236528.531894759,58274.61518369832,1252683.152897594,2403.7262980841633,5614759.543563767,82894.27549725375,2.3358205053414087,636.1008035816068,495.1638659975829,318.1749859078933,DDoS
192.168.10.14-172.16.0.1-8025-80-6,192.168.10.14,8025,172.16.0.1,6,7/7/2017 10:18:31,80,36966386,12,10,91.64517448118082,11942.11791268791,770.2131871723634,76.92378777346518,309.0096749324966,419.297433966766,392.5280934332215,21.030246713408086,743.2445260869749,286.05542391587113,870374.1700355049,44292.79766069751,0,0,1,0,1,0,4810501.348072898,423747.0285718734,6690968.589614971,86688.41218584361,515495.26571793016,2419874.0085564246,2584607.732419386,19170.58420607407,2292546.2990107597,352957.6233102601,4370917.356022092,7073.04112973618,3.6220640967123376,745.804833603845,149.25855698397643,531.7543890031769,BENIGN
192.168.10.12-205.174.165.68-58492-22-6,192.168.10.12,58492,205.174.165.68,6,7/7/2017 9:52:16,22,108847525,44,32,10767.892981667954,51136.96794816574,484.90551706324595,75.85142351392437,113.18207021233512,95.67821038443597,138.735600109132,44.4011463500881,349.8723092347246,135.429445765389,999069.9869396666,28616.413374544358,0,1,1,1,1,0,2981974.5204191846,661477.978359525,9706820.148481213,45954.829504053385,1060224.4635280257,1734597.7080902832,24409.850786166753,95772.45591339633,2517087.61787356,1638314.2837712688,990405.837859587,69232.43716004961,2.0286006148680853,653.6078384477358,85.54240028194154,157.84085036949503,BENIGN
192.168.10.1-205.174.165.73-49153-22-6,192.168.10.1,49153,205.174.165.73,6,7/7/2017 15:36:13,22,104734675,3,6,37267.10392804597,78015.69055578033,1346.2061934313267,33.514064861680616,228.84623855349702,272.679514246125,1293.3931105421607,43.53867506825952,224.85896248817323,453.8749749349728,514119.4203065048,17837.298388104213,0,0,0,0,0,0,4954557.17505131,153519.63860554018,8925550.556126399,52189.51894623907,1759152.4951441174,1159145.491560363,7525573.097323744,35764.64873853059,4880557.674436137,1344144.062342561,7468314.554940561,23386.919411885898,0.29215698581904814,876.3753924961438,140.98185706531095,249.29427250979134,BENIGN
192.168.10.1-172.16.0.1-1843-80-6,192.168.10.1,1843,172.16.0.1,6,7/7/2017 8:03:47,80,27608606,54,22,26844.2783873998,23523.73794488043,621.6191817420492,19.444072938007338,511.39126844412965,50.4579338041608,1130.6036877564986,75.27578578751151,165.47681339891597,45.809030752605004,626508.425621113,37421.791212468066,0,1,0,1,0,0,3690643.850848287,2078005.6390289085,919548.7629768362,794.6112262478766,4235520.04093417,866617.8051881964,8453920.391878275,72599.69528640466,1078579.2786811227,1154193.5692592391,7116663.516553588,90342.36377174676,2.305394159460508,657.7612681756852,451.9789725243128,125.01056877125039,Web Attack - Sql Injection
192.168.10.5-205.174.165.73-54296-22-17,192.168.10.5,54296,205.174.165.73,17,7/7/2017 14:56:23,22,23779380,19,6,4297.728274268519,5006.811652728893,1194.849180930475,74.6413281139388,165.19599327079388,389.90517967838446,452.2263244551602,42.18924167576704,384.0608647404899,32.66307147217146,258092.03831775373,39283.25716099115,0,1,0,0,1,0,4228978.124779997,2328738.1692633075,6661450.285352821,89360.91668826803,2850819.871873302,2939037.856162901,6783177.946193831,71148.54758479774,4069655.1217775447,741828.8592612713,8313191.646121165,11536.465983628474,4.064856303126599,653.1113656384773,569.5701789552678,31.920956863504546,BENIGN
192.168.10.50-172.16.0.1-42590-80-17,192.168.10.50,42590,172.16.0.1,17,7/7/2017 15:24:16,80,368990,8707,40,44997.894873060926,25958.760866416997,507.78776345439707,57.45195347017965,598.7086079717141,440.96492259309366,439.0343174639853,79.59323143800175,577.1294875057157,299.049189364177,35720872.56334087,399500.4881053381,0,1,0,0,0,0,3405919.530653509,551182.6856693607,4382745.795533082,12979.204478966765,993790.0260455684,503938.5769738471,1445058.3333528934,17519.217679952602,1220380.5862846267,2386770.422651401,489043.7728913088,58916.57549963086,2.0031537684832275,426.90281425563137,3.717424310568651,42.252419328312115,DDoS
192.168.10.25-172.16.0.5-1768-80-6,192.168.10.25,1768,172.16.0.5,6,7/7/2017 8:06:35,80,23151,7027,4,26779.667219049898,35711.013394461996,376.14530468927995,75.81508570631149,91.55395304635849,279.1785431393889,672.8205547269447,40.94871850192094,703.5502507948243,84.33116776386285,12768780.250085618,215210.79710026222,0,1,0,1,1,0,234455.4617913075,2473947.9520651735,9363921.770193456,72811.629276095,943031.1397747565,1742116.3763248143,3846753.330649995,22447.268273063248,3211437.6541779195,2614012.0910886503,3005226.262615852,8462.44073544098,4.710541796250501,975.3808600740681,588.8510303349069,678.7839997186672,DDoS
192.168.10.14-205.174.165.68-16684-443-17,192.168.10.14,16684,205.174.165.68,17,7/7/2017 11:15:33,443,95781048,14,16,39014.21236442959,53437.79780795682,1315.3413857640792,26.847337816900996,65.90233853502203,203.09245867738284,735.8738157345365,28.393572835174798,710.1911402034003,390.99169830685577,439229.4923464354,21118.20104239274,0,1,0,0,1,0,2323583.5800406947,810512.4567812362,1236749.1186401136,73471.21782976067,4060521.0084954724,516731.7717046099,4737865.527267957,16282.872317641295,1294987.4959471435,1770698.796019979,783023.8803103728,55792.802690114695,1.8976871731682703,809.6183628191119,745.5433589480335,378.357304870515,BENIGN
192.168.10.15-205.174.165.68-28354-80-17,192.168.10.15,28354,205.174.165.68,17,7/7/2017 11:25:53,80,3719585,8293,13,30382.525903718306,67497.48614501604,1011.0687227209982,28.528869866287177,41.092206683664536,283.6153307745545,1255.5135748656824,13.468475260447343,638.2921018364225,426.6437741329033,29559735.98740455,499339.05605479586,0,1,0,0,1,0,4361263.503520441,2820898.0350653287,8661028.725788416,9908.022635655621,1193614.6817130533,2800517.349947492,6088797.290707563,68340.97434645661,1947037.3764066028,141019.22848894054,8346446.75709204,62971.179203344,0.6378785247905833,672.6774809321005,509.57227278802344,243.82425807335775,DoS Hulk
